"antecedent","succedent","realcon","realocc","realdur","p_con","p_occ","p_dur","null_obs"
"(i_gaze_at_object;m_gaze_away;mo_smile)","(infant_voc;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;m_gaze_away;mo_smile;mother-speech)","(inf_smile;infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,22
"(i_gaze_at_object;mo_smile)","(mother-speech)",0.162,60,49.06,1.0,0.99,1.0,100
"(inf_smile;infant_voc;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_away)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,61
"(inf_smile)","(i_gaze_at;m_gaze_at_object)",0.101,80,113.655,1.0,0.81,1.0,100
"(i_gaze_at;m_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_at)","(mo_smile;mother-speech)",0.191,480,407.174,0.0,0.0,0.0,100
"(i_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,9
"(mo_smile)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc;m_gaze_at;mo_smile;mother-speech)","(i_gaze_at)",0.134,1,4.442,0.2,1.0,0.4,5
"(i_gaze_at;m_gaze_at;mo_smile)","(inf_smile)",0.282,94,199.425,0.02,0.0,0.0,100
"(i_gaze_at_object;inf_smile;infant_voc)","(mo_smile)",0.149,2,1.403,0.5641025641025641,0.4358974358974359,0.9743589743589743,39
"(i_gaze_at_object;infant_voc;m_gaze_at)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,54
"(i_gaze_at;m_gaze_at_object)","(mo_smile)",0.146,27,91.01,1.0,1.0,1.0,100
"(i_gaze_at)","(m_gaze_at)",0.632,247,1355.836,0.0,0.7,0.0,100
"(m_gaze_away)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,66
"(mother-speech)","(i_gaze_at;m_gaze_at)",0.213,126,337.845,0.0,0.33,0.0,100
"(m_gaze_at_object)","(i_gaze_at;mother-speech)",0.103,204,160.24,1.0,1.0,1.0,100
"(i_gaze_away;infant_voc;m_gaze_away)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;m_gaze_at_object)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;infant_voc;m_gaze_at;mo_smile)","(inf_smile)",0.165,7,13.953,0.08,0.2,0.0,25
"(inf_smile;infant_voc)","(i_gaze_at;m_gaze_at)",0.201,5,26.732,0.09722222222222222,0.8611111111111112,0.013888888888888888,72
"(i_gaze_at_object;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,88
"(m_gaze_at)","(i_gaze_at;mother-speech)",0.3,637,638.228,0.0,0.0,0.0,100
"(i_gaze_at;infant_voc;m_gaze_away;mo_smile)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;mother-speech)","(m_gaze_at_object)",0.17,21,43.217,0.86,0.79,0.97,100
"(infant_voc;m_gaze_at;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;m_gaze_away)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,26
"(infant_voc;m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away)","(i_gaze_at;inf_smile;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,28
"(i_gaze_at_object;inf_smile;infant_voc;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,13
"(m_gaze_at;mother-speech)","(i_gaze_at;mo_smile)",0.157,78,157.51,0.0,0.041666666666666664,0.0,24
"(i_gaze_at;m_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;infant_voc)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_at_object;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,87
"(inf_smile;mother-speech)","(m_gaze_at;mo_smile)",0.15,32,77.143,0.022222222222222223,0.6888888888888889,0.0,45
"(i_gaze_at;inf_smile;m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,18
"(m_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,15
"(inf_smile;mother-speech)","(mo_smile)",0.222,33,114.237,0.04,0.45,0.02,100
"(i_gaze_at_object;inf_smile;infant_voc;m_gaze_at)","(mo_smile)",0.174,1,0.328,0.5263157894736842,1.0,1.0,19
"(i_gaze_away)","(inf_smile;mo_smile)",0.104,15,56.556,0.8070175438596491,1.0,0.7543859649122807,57
"(i_gaze_at_object;inf_smile;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,78
"(inf_smile;m_gaze_away;mother-speech)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(m_gaze_at_object;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,52
"(inf_smile;infant_voc;m_gaze_at_object)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_away;inf_smile;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,21
"(i_gaze_at;m_gaze_at;mother-speech)","(inf_smile)",0.153,71,108.985,0.0,0.0,0.0,89
"(i_gaze_at_object;mother-speech)","(mo_smile)",0.116,13,29.514,0.99,0.99,1.0,100
"(i_gaze_at;inf_smile;infant_voc;m_gaze_at)","(mother-speech)",0.186,13,12.614,0.125,0.078125,0.0,64
"(i_gaze_at_object;mo_smile)","(m_gaze_at_object)",0.248,36,75.185,0.99,0.33,1.0,100
"(i_gaze_away;m_gaze_at;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(infant_voc)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,54
"(inf_smile;infant_voc;mother-speech)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile)","(i_gaze_at)",0.566,52,559.084,0.0,0.23,0.0,100
"(i_gaze_at;infant_voc;m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,5
"(inf_smile;infant_voc)","(m_gaze_at)",0.26,8,34.629,0.16666666666666666,0.4270833333333333,0.0,96
"(i_gaze_away;m_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;infant_voc;mother-speech)","(m_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;infant_voc;m_gaze_at;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;infant_voc;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,25
"(mo_smile)","(i_gaze_at;m_gaze_at;mother-speech)",0.197,326,296.458,0.0,0.0,0.0,93
"(i_gaze_at;inf_smile;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,15
"(i_gaze_at_object;m_gaze_away;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(mo_smile;mother-speech)","(m_gaze_at)",0.314,37,189.838,0.0,0.96,0.0,100
"(i_gaze_away)","(m_gaze_at;mother-speech)",0.151,108,81.782,0.99,0.9,0.99,100
"(i_gaze_at;infant_voc;mo_smile;mother-speech)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(m_gaze_at;mo_smile)","(inf_smile;mother-speech)",0.161,183,159.132,0.0,0.0,0.0,90
"(i_gaze_away;inf_smile;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,14
"(inf_smile;infant_voc)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,9
"(i_gaze_at;m_gaze_away;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(i_gaze_away;inf_smile;mother-speech)","(m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,23
"(infant_voc;m_gaze_at_object;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;m_gaze_away)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at)","(mother-speech)",0.424,821,908.774,0.0,0.0,0.0,100
"(i_gaze_at;infant_voc)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,79
"(i_gaze_at;inf_smile;m_gaze_at;m_gaze_at_object)","(infant_voc;mother-speech)",0.148,1,0.095,999.0,999.0,999.0,0
"(i_gaze_at;inf_smile;infant_voc;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;infant_voc;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(i_gaze_at;inf_smile;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,50
"(m_gaze_away)","(i_gaze_away;inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;mo_smile)","(m_gaze_at;mother-speech)",0.133,10,8.09,0.28,0.32,0.0,25
"(i_gaze_away;infant_voc;m_gaze_away;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;inf_smile;m_gaze_away)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,84
"(i_gaze_at;mo_smile)","(m_gaze_at;mother-speech)",0.298,293,274.925,0.0,0.0,0.0,100
"(infant_voc;m_gaze_away;mo_smile)","(i_gaze_away;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;m_gaze_away;mother-speech)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(m_gaze_away)","(i_gaze_away;inf_smile;mo_smile)",0.171,2,13.8,0.0,0.8,0.0,5
"(inf_smile)","(m_gaze_at;mo_smile;mother-speech)",0.138,180,155.402,0.0,0.0,0.0,30
"(i_gaze_at;infant_voc;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,13
"(i_gaze_at_object;infant_voc;m_gaze_at)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,49
"(m_gaze_at_object;mo_smile)","(i_gaze_at_object)",0.185,21,63.143,0.52,0.46,0.99,100
"(inf_smile;m_gaze_at_object;mo_smile)","(i_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,72
"(i_gaze_at_object;m_gaze_at;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;m_gaze_away)","(mo_smile)",0.206,2,9.646,0.6129032258064516,0.7903225806451613,0.25806451612903225,62
"(i_gaze_away;m_gaze_away;mo_smile)","(inf_smile)",0.607,1,13.555,0.07142857142857142,1.0,0.0,28
"(inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;infant_voc;m_gaze_at;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,15
"(i_gaze_at_object;infant_voc;mother-speech)","(inf_smile;m_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;mo_smile;mother-speech)","(i_gaze_at_object;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;infant_voc;m_gaze_at_object)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,25
"(i_gaze_away;inf_smile)","(m_gaze_at;mother-speech)",0.173,39,27.262,0.71,0.31,0.65,100
"(i_gaze_at;inf_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,78
"(i_gaze_away;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,12
"(i_gaze_at;inf_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,68
"(inf_smile;infant_voc;mo_smile)","(m_gaze_at)",0.251,3,15.257,0.08695652173913043,0.6666666666666666,0.0,69
"(i_gaze_at;infant_voc;m_gaze_away;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,1
"(inf_smile;infant_voc;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,9
"(m_gaze_away)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_away;inf_smile;m_gaze_at_object)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,38
"(inf_smile;infant_voc;m_gaze_at_object;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;inf_smile;infant_voc;mo_smile;mother-speech)","(m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_at_object;infant_voc;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at;inf_smile;infant_voc;mo_smile)","(m_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_away;inf_smile;m_gaze_at)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,4
"(infant_voc)","(inf_smile)",0.161,28,64.525,0.07216494845360824,0.3402061855670103,0.07216494845360824,97
"(i_gaze_at_object;infant_voc;m_gaze_away)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_at_object)","(i_gaze_at_object;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(inf_smile;m_gaze_away;mother-speech)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,17
"(i_gaze_at_object;infant_voc)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,41
"(inf_smile;m_gaze_away;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,39
"(i_gaze_at_object;inf_smile;infant_voc;mother-speech)","(mo_smile)",0.544,1,0.891,0.0,1.0,0.5714285714285714,7
"(m_gaze_away;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,9
"(mo_smile)","(i_gaze_at)",0.533,87,802.474,0.0,0.43,0.0,100
"(m_gaze_away;mo_smile)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,64
"(infant_voc;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,15
"(inf_smile;mo_smile)","(i_gaze_at_object;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,3
"(m_gaze_away;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,35
"(inf_smile;m_gaze_away;mo_smile;mother-speech)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at_object;infant_voc)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;inf_smile;m_gaze_at;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_at_object;infant_voc;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,13
"(i_gaze_away;inf_smile;m_gaze_away;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,5
"(i_gaze_at_object;infant_voc;mother-speech)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at;mo_smile)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,7
"(i_gaze_at_object;infant_voc;m_gaze_at;mother-speech)","(inf_smile;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_away;inf_smile;m_gaze_away;mother-speech)","(infant_voc;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(inf_smile;m_gaze_away)","(i_gaze_away;mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,6
"(i_gaze_at;inf_smile)","(m_gaze_at;mo_smile;mother-speech)",0.176,115,103.206,0.0,0.0,0.0,24
"(i_gaze_away;inf_smile;m_gaze_at)","(mo_smile;mother-speech)",0.198,23,15.564,0.041666666666666664,0.1527777777777778,0.3333333333333333,72
"(i_gaze_at_object;inf_smile)","(m_gaze_at)",0.124,9,12.672,1.0,1.0,1.0,100
"(i_gaze_away;mo_smile;mother-speech)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at_object;m_gaze_at_object)","(mo_smile)",0.109,23,55.426,1.0,0.98,1.0,100
"(inf_smile;infant_voc;m_gaze_away;mo_smile;mother-speech)","(i_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_at;m_gaze_at_object;mo_smile)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,8
"(i_gaze_away;infant_voc;m_gaze_at;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,4
"(i_gaze_at;inf_smile)","(mo_smile)",0.435,49,254.054,0.0,0.53,0.0,100
"(m_gaze_away)","(i_gaze_away;mo_smile)",0.26,3,20.991,0.0,0.9047619047619048,0.0,21
"(inf_smile;infant_voc;m_gaze_away)","(i_gaze_away)",999.0,999,999.0,999.0,999.0,999.0,2
"(infant_voc;m_gaze_at_object)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,48
"(m_gaze_at;mo_smile)","(i_gaze_at;mother-speech)",0.275,273,271.985,0.0,0.0,0.0,100
"(i_gaze_at;m_gaze_at)","(infant_voc)",0.111,228,162.099,0.13157894736842105,0.0,0.0,38
"(i_gaze_at_object;m_gaze_away;mo_smile;mother-speech)","(inf_smile)",999.0,999,999.0,999.0,999.0,999.0,7
"(infant_voc;m_gaze_at_object;mother-speech)","(mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(m_gaze_away;mo_smile;mother-speech)","(i_gaze_at_object;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_at_object)","(i_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_away;mo_smile)","(inf_smile;m_gaze_at)",0.118,10,20.411,0.8048780487804879,0.975609756097561,1.0,82
"(i_gaze_away;infant_voc;mo_smile)","(inf_smile;m_gaze_at)",999.0,999,999.0,999.0,999.0,999.0,2
"(i_gaze_away;m_gaze_at_object)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,14
"(i_gaze_away;inf_smile)","(m_gaze_at_object)",0.265,22,41.787,0.09473684210526316,0.010526315789473684,0.08421052631578947,95
"(infant_voc;m_gaze_away;mo_smile)","(i_gaze_at;inf_smile)",999.0,999,999.0,999.0,999.0,999.0,3
"(i_gaze_at_object;inf_smile;m_gaze_away;mo_smile)","(mother-speech)",999.0,999,999.0,999.0,999.0,999.0,24
"(infant_voc;mo_smile)","(m_gaze_at;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,23
"(inf_smile)","(i_gaze_away)",0.125,55,140.138,0.3037974683544304,0.0,0.3037974683544304,79
"(i_gaze_at;mo_smile)","(inf_smile)",0.312,114,287.536,0.0,0.0,0.0,100
"(i_gaze_at_object;inf_smile;m_gaze_at_object)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,10
"(i_gaze_away;inf_smile)","(m_gaze_at)",0.299,19,47.148,0.85,0.06,0.77,100
"(mo_smile)","(m_gaze_at_object)",0.197,193,296.39,1.0,0.0,1.0,100
"(i_gaze_at_object;m_gaze_at_object;mo_smile)","(mother-speech)",0.114,19,13.332,0.99,0.99,0.99,100
"(i_gaze_away;mother-speech)","(m_gaze_at)",0.132,9,23.539,0.9797979797979798,0.8787878787878788,1.0,99
"(i_gaze_at_object;m_gaze_at)","(inf_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,40
"(i_gaze_away;inf_smile;infant_voc;m_gaze_away)","(mo_smile;mother-speech)",999.0,999,999.0,999.0,999.0,999.0,1
"(i_gaze_away;m_gaze_at;mo_smile)","(mother-speech)",0.236,34,21.067,0.79,0.79,0.99,100
"(i_gaze_away;mo_smile)","(inf_smile;m_gaze_at_object)",999.0,999,999.0,999.0,999.0,999.0,2
"(inf_smile;infant_voc;m_gaze_at_object)","(i_gaze_at;mo_smile)",999.0,999,999.0,999.0,999.0,999.0,11
"(m_gaze_away)","(infant_voc)",999.0,999,999.0,999.0,999.0,999.0,20
"(inf_smile;mo_smile)","(i_gaze_away)",0.108,25,55.069,0.78,0.0,0.4,50
